#time,accel_x,accel_y,accel_z
1265.800237,-4589.276840,-8216.285956,689.485948
1265.800549,-4441.235652,-8142.265362,1072.533697
1265.800862,-4219.173869,-8364.327145,919.314598
1265.801175,-3923.091493,-8142.265362,1072.533697
1265.801488,-3849.070898,-8438.347739,995.924147
1265.801800,-3923.091493,-8512.368333,1072.533697
1265.802113,-3923.091493,-8734.430116,1455.581446
1265.802426,-3701.029710,-8438.347739,1302.362347
1265.802739,-3997.112087,-8290.306550,1685.410096
1265.803051,-3478.967927,-8956.491898,1838.629195
1265.803364,-3701.029710,-8808.450710,1762.019645
1265.803677,-3701.029710,-8734.430116,1225.752797
1265.803990,-3701.029710,-8808.450710,919.314598
1265.804302,-3627.009116,-8660.409521,1378.971896
1265.804615,-3923.091493,-8660.409521,1608.800546
1265.804928,-3849.070898,-8438.347739,1838.629195
1265.805240,-4071.132681,-8660.409521,2145.067394
1265.805553,-3997.112087,-8586.388927,1915.238745
1265.805866,-3701.029710,-8512.368333,1915.238745
1265.806179,-3701.029710,-8364.327145,1225.752797
1265.806491,-3701.029710,-8438.347739,1302.362347
1265.806804,-3478.967927,-8438.347739,919.314598
1265.807117,-3552.988522,-8586.388927,995.924147
1265.807430,-3701.029710,-8364.327145,1378.971896
1265.807742,-3404.947333,-8512.368333,1762.019645
1265.808055,-3182.885551,-8956.491898,1532.190996
1265.808368,-2960.823768,-9474.636058,1455.581446
1265.808680,-3330.926739,-9326.594869,1532.190996
1265.808993,-3034.844362,-9030.512492,1378.971896
1265.809306,-3182.885551,-8660.409521,1072.533697
1265.809619,-3330.926739,-8956.491898,1302.362347
1265.809931,-3627.009116,-9030.512492,1225.752797
1265.810244,-3404.947333,-8734.430116,1532.190996
1265.810557,-4145.153275,-8438.347739,766.095498
1265.810870,-4145.153275,-8808.450710,1072.533697
1265.811182,-3849.070898,-8808.450710,1532.190996
1265.811495,-3997.112087,-9030.512492,1302.362347
1265.811808,-4293.194464,-8808.450710,1302.362347
1265.812120,-4367.215058,-8956.491898,995.924147
1265.812433,-4515.256246,-8734.430116,1072.533697
1265.812746,-4589.276840,-8660.409521,995.924147
1265.813059,-3923.091493,-8660.409521,1072.533697
1265.813371,-4367.215058,-8808.450710,1455.581446
1265.813684,-4219.173869,-8586.388927,1302.362347
1265.813997,-4071.132681,-8512.368333,1149.143247
1265.814310,-3923.091493,-8586.388927,842.705048
1265.814622,-4145.153275,-8660.409521,1149.143247
1265.814935,-3997.112087,-8586.388927,229.828649
1265.815248,-3701.029710,-8290.306550,536.266849
1265.815561,-3627.009116,-8660.409521,995.924147
1265.815873,-3552.988522,-8956.491898,1225.752797
1265.816186,-3256.906145,-9030.512492,766.095498
1265.816499,-3478.967927,-8734.430116,689.485948
1265.816811,-3552.988522,-8956.491898,995.924147
1265.817124,-3701.029710,-9030.512492,842.705048
1265.817437,-3182.885551,-8956.491898,689.485948
1265.817750,-2886.803174,-8660.409521,612.876398
1265.818062,-2738.761985,-8512.368333,306.438199
1265.818375,-2738.761985,-8660.409521,76.609550
1265.818688,-2590.720797,-8956.491898,0.000000
1265.819001,-2368.659014,-9030.512492,0.000000
1265.819313,-2368.659014,-9104.533087,76.609550
1265.819626,-2590.720797,-9474.636058,153.219100
1265.819939,-2368.659014,-9252.574275,995.924147
1265.820251,-2368.659014,-9326.594869,306.438199
1265.820564,-2368.659014,-9252.574275,766.095498
1265.820877,-2738.761985,-9400.615463,0.000000
1265.821190,-2960.823768,-9474.636058,-153.219100
1265.821502,-3182.885551,-9548.656652,-153.219100
1265.821815,-3775.050304,-9548.656652,76.609550
1265.822128,-3701.029710,-9030.512492,0.000000
1265.822441,-3849.070898,-8660.409521,0.000000
1265.822753,-3997.112087,-8660.409521,-229.828649
1265.823066,-3775.050304,-8512.368333,-536.266849
1265.823379,-3775.050304,-8586.388927,-306.438199
1265.823691,-3552.988522,-8808.450710,-306.438199
1265.824004,-3552.988522,-8660.409521,-229.828649
1265.824317,-3034.844362,-8734.430116,0.000000
1265.824630,-2960.823768,-8512.368333,76.609550
1265.824942,-3701.029710,-9178.553681,995.924147
1265.825255,-3182.885551,-9252.574275,1072.533697
1265.825568,-3330.926739,-9178.553681,459.657299
1265.825881,-3182.885551,-9622.677246,76.609550
1265.826193,-3478.967927,-9548.656652,76.609550
1265.826506,-3478.967927,-9400.615463,229.828649
1265.826819,-3627.009116,-8956.491898,689.485948
1265.827132,-3775.050304,-9030.512492,306.438199
1265.827444,-3330.926739,-9030.512492,689.485948
1265.827757,-3775.050304,-8660.409521,459.657299
1265.828070,-3775.050304,-8956.491898,306.438199
1265.828382,-3923.091493,-8808.450710,612.876398
1265.828695,-3923.091493,-8512.368333,536.266849
1265.829008,-3552.988522,-8660.409521,459.657299
1265.829321,-3182.885551,-8586.388927,383.047749
1265.829633,-3552.988522,-8660.409521,842.705048
1265.829946,-3404.947333,-8734.430116,1378.971896
1265.830259,-3701.029710,-8660.409521,995.924147
1265.830572,-3627.009116,-9252.574275,919.314598
1265.830884,-3627.009116,-9252.574275,995.924147
1265.831197,-3923.091493,-9030.512492,1225.752797
1265.831510,-3701.029710,-8882.471304,842.705048
1265.831823,-3627.009116,-9252.574275,842.705048
1265.832135,-4071.132681,-8660.409521,1378.971896
1265.832448,-3849.070898,-8438.347739,1225.752797
1265.832761,-3256.906145,-8660.409521,919.314598
1265.833074,-3552.988522,-8660.409521,919.314598
1265.833386,-3256.906145,-8512.368333,1225.752797
1265.833699,-3182.885551,-8364.327145,1302.362347
1265.834012,-3182.885551,-8438.347739,1302.362347
1265.834325,-2886.803174,-8660.409521,1608.800546
1265.834637,-2886.803174,-8290.306550,1225.752797
1265.834950,-2442.679609,-8586.388927,1302.362347
1265.835263,-3182.885551,-8734.430116,1302.362347
1265.835576,-2812.782580,-9030.512492,1378.971896
1265.835888,-2886.803174,-9104.533087,1455.581446
1265.836201,-2960.823768,-9252.574275,1455.581446
1265.836514,-3108.864956,-9252.574275,1532.190996
1265.836827,-3256.906145,-9252.574275,1608.800546
1265.837139,-3108.864956,-8882.471304,1072.533697
1265.837452,-2960.823768,-8956.491898,766.095498
1265.837765,-2886.803174,-8586.388927,766.095498
1265.838077,-3034.844362,-8512.368333,766.095498
1265.838390,-3108.864956,-8734.430116,536.266849
1265.838703,-2886.803174,-8734.430116,689.485948
1265.839016,-2738.761985,-8808.450710,1149.143247
1265.839328,-3182.885551,-8808.450710,919.314598
1265.839641,-2812.782580,-9104.533087,1302.362347
1265.839954,-2738.761985,-9030.512492,1302.362347
1265.840267,-3108.864956,-9326.594869,1149.143247
1265.840579,-3330.926739,-9252.574275,919.314598
1265.840892,-3256.906145,-9252.574275,766.095498
1265.841205,-3404.947333,-8956.491898,612.876398
